symbol,time_utc,price,ret5_pct,range_pct,body_pct,close_pos,quote_volume_5m,volume24_usd,rvol,vol_accel_1h,range12_pct,trades,trades_accel,taker_buy_share,mfe_30m_pct,mae_30m_pct,mfe_1h_pct,mae_1h_pct,mfe_2h_pct,mae_2h_pct,mfe_4h_pct,mae_4h_pct,label
AZTECUSDT,2026-07-19 22:15:00+00:00,0.01306,8.72894333843799,10.94946401225114,79.7202797202798,0.7972027972027981,910918.1671,1235923.22543,1647.9881076211925,1113.0263773131742,2.8682170542635665,8946,260.5631067961165,0.5744500708619142,12.327718223583473,5.053598774885137,12.327718223583473,5.053598774885137,12.327718223583473,4.211332312404292,12.327718223583473,3.751914241960175,FAILED_OR_PARTIAL
JCTUSDT,2026-05-11 05:15:00+00:00,0.002889,7.199723087573551,8.27275874004847,87.02928870292878,0.8702928870292879,333289.328454,1624307.183213,124.83150471106234,63.78119604452634,7.355645457888937,5433,32.64697045568353,0.5028852601115691,9.034267912772576,5.4690204222914485,9.034267912772576,5.4690204222914485,12.287988923502937,5.4690204222914485,14.226375908618904,5.4690204222914485,FAILED_OR_PARTIAL
1000XECUSDT,2026-06-28 13:20:00+00:00,0.00534,5.430711610486871,7.065217391304368,76.92307692307666,0.7798408488063648,853399.710987,1783081.885516,1038.72627177142,26.41918134588932,6.523875024562775,11684,15.921871451283216,0.5205174761346583,12.172284644194754,1.404494382022459,12.172284644194754,1.404494382022459,12.172284644194754,-1.217228464419473,12.172284644194754,-1.8164794007490603,FAILED_OR_PARTIAL
BELUSDT,2026-04-14 04:10:00+00:00,0.1013,8.193484698914123,9.090909090909085,90.21739130434784,0.91304347826087,507339.4363,1798714.4258,171.76282751572185,85.6954916280722,3.733602421796167,4445,48.09738503155996,0.4715894493534368,12.142152023692,1.5794669299111552,12.142152023692,1.0858835143139125,12.142152023692,1.0858835143139125,12.142152023692,1.0858835143139125,FAILED_OR_PARTIAL
BANUSDT,2026-06-21 12:45:00+00:00,0.06494,9.655066214967656,12.850539291217268,75.1798561151079,0.756594724220623,666924.01834,1459222.54644,565.3267030220214,147.9693181259603,3.808049535603697,9029,109.44242424242424,0.6636611841505987,10.317215891592246,6.113335386510621,10.317215891592246,5.882352941176472,11.934093008931336,5.882352941176472,11.934093008931336,5.882352941176472,FAILED_OR_PARTIAL
BROCCOLIF3BUSDT,2026-06-15 12:40:00+00:00,0.004874,6.360279031596239,7.223476297968401,88.06818181818196,0.8835227272727291,154536.551281,887488.757142,93.6777311892619,47.66242402545542,3.8081211866189735,2657,28.724324324324325,0.641157765471514,11.85884283955685,5.662700041034063,11.85884283955685,5.662700041034063,11.85884283955685,5.662700041034063,11.85884283955685,5.662700041034063,FAILED_OR_PARTIAL
CHILLGUYUSDT,2026-07-03 20:30:00+00:00,0.009656,7.0215410107705045,7.962213225371117,88.39634941329851,0.9139504563233376,414835.243324,1756229.662779,209.85966466753607,125.25975077110756,6.425573135292195,5410,70.18378378378378,0.6970687148901419,11.692212096106047,6.120546810273408,11.743993371996677,6.120546810273408,11.743993371996677,6.120546810273408,11.743993371996677,6.120546810273408,FAILED_OR_PARTIAL
BOTUSDT,2026-07-21 20:05:00+00:00,28.57,8.120406020301019,8.120406020301019,100.0,1.0,55096.4846,1635847.0302,28.04702712450379,8.01106257291341,5.25349008082292,633,5.95764705882353,0.9284280906735018,11.690584529226468,8.120406020301019,11.690584529226468,8.120406020301019,11.690584529226468,-5.005250262513128,11.690584529226468,-5.005250262513128,FAILED_OR_PARTIAL
BROCCOLIF3BUSDT,2026-06-04 02:05:00+00:00,0.004646,6.177356866121397,9.918984015765275,63.355408388520914,0.8079470198675491,78795.934161,1004733.158904,37.77237316064927,7.32743171923832,21.022476862053765,1179,4.077233429394813,0.5053969668997272,9.98708566508826,4.928971157985362,10.848041325871716,4.928971157985362,11.5368058544985,4.928971157985362,12.699095996556188,4.928971157985362,FAILED_OR_PARTIAL
AINUSDT,2026-06-07 10:00:00+00:00,0.06732,3.6987522281639817,9.372210651591796,39.5238095238094,0.4111111111111103,164543.12159,951647.36191,112.2733673417245,47.435021953692576,8.264331210191077,3103,24.59445178335535,0.4842670105563542,11.482471776589431,2.257872846108122,11.482471776589431,2.257872846108122,11.482471776589431,1.990493166963736,11.482471776589431,-0.3267973856209138,FAILED_OR_PARTIAL
HIMSUSDT,2026-07-23 16:35:00+00:00,32.23,5.150480918399025,5.56592039800996,92.73743016759764,0.9664804469273732,226843.1046,1086646.1999,626.4847313697634,71.35491223161549,5.781097759012677,2031,39.69381107491857,0.5827545626000042,10.828420726031652,1.954700589512881,11.479987589202612,1.954700589512881,11.479987589202612,1.954700589512881,11.479987589202612,-3.1337263419174644,FAILED_OR_PARTIAL
1000000BOBUSDT,2026-04-03 07:10:00+00:00,0.01207,5.385252692626352,7.730673316708225,69.89247311827963,0.7419354838709685,159515.37735,797945.0445399999,152.75744598734914,20.13798333471937,11.69429097605894,2401,13.174211248285324,0.4482593098413907,11.433305716652844,-0.165700082850051,11.433305716652844,-4.142502071251042,11.433305716652844,-4.142502071251042,11.433305716652844,-9.527754763877391,FAILED_OR_PARTIAL
AGTUSDT,2026-03-22 03:35:00+00:00,0.006846,1.519135261466542,10.945054945054933,13.92235609103079,0.1673360107095038,120781.227107,1031131.951106,60.26995152845381,54.13604071208331,5.259214863649975,2006,23.5078125,0.6267516282637001,11.21822962313761,1.300029214139653,11.21822962313761,1.300029214139653,11.21822962313761,1.300029214139653,11.21822962313761,1.300029214139653,FAILED_OR_PARTIAL
CLANKERUSDT,2026-06-16 20:30:00+00:00,16.07,5.102675793403866,5.227131300560051,97.61904761904768,0.9761904761904768,85550.5639,1406639.148,30.391799184961616,14.634162987972257,5.889967637540461,1046,11.752808988764045,0.5929244167144526,11.07654013690107,4.791537025513382,11.07654013690107,2.0535158680771604,11.07654013690107,1.555693839452399,11.07654013690107,1.555693839452399,FAILED_OR_PARTIAL
MAVUSDT,2026-04-05 17:35:00+00:00,0.01382,9.696092619392171,12.961622013034034,74.86033519553068,0.7541899441340785,782669.38631,1601270.84364,616.8873923545258,103.77294635622567,5.23520485584219,11613,87.64528301886793,0.4888722923787,10.998552821997087,-2.894356005788723,10.998552821997087,-2.894356005788723,10.998552821997087,-2.894356005788723,10.998552821997087,-2.894356005788723,FAILED_OR_PARTIAL
